,COU.AG.ALPHA,COU.AG.DELTA,COU.AG.EPOCH,COU.AG.EQUINOX,COU.AG.PMA,COU.AG.PMD,COU.GS.MAG,DEL.REF.OPL,DET1.APOTYPE.VAL,DET1.APOX.VAL,DET1.APOY.VAL,DET1.INTERFX.VAL,DET1.INTERFY.VAL,DET1.NCOHERENT.VAL,DET1.NINCOHERENT.VAL,DET1.SNRLIMIT.VAL,DET1.WLMAXCUT.VAL,DET1.WLMINCUT.VAL,DET2.APOTYPE.VAL,DET2.APOX.VAL,DET2.APOY.VAL,DET2.INTERFX.VAL,DET2.INTERFY.VAL,DET2.NCOHERENT.VAL,DET2.NINCOHERENT.VAL,DET2.SNRLIMIT.VAL,DET2.WLMAXCUT.VAL,DET2.WLMINCUT.VAL,GetAutoLADC.-.max.ODP,SEQ.ACQ.DET1.DIT,SEQ.ACQ.DET2.DIT,SEQ.ACQ.SKY.DURATION,SEQ.ACQ.TARG.DURATION,SEQ.DIL.WL0,SEQ.FS.DET1.DIT,SEQ.FS.INS.SFL.NAME,SEQ.FS.INS.SFN.NAME,SEQ.FS.SKY.DURATION,SEQ.FS.TARG.DURATION,SEQ.OPDM.L.WLMAX,SEQ.OPDM.N.WLMAX,SEQ.PUP.DET1.DIT,SEQ.PUP.SKY.DURATION,SEQ.PUP.TARG.DURATION,SEQ.SKY.OFFS.ALPHA,SEQ.SKY.OFFS.DELTA,SEQ.TARG.FLUX.L,SEQ.TARG.FLUX.N,SEQ.TARG.MAG.K,TEL.CHOP.FREQ,TEL.CHOP.POSANG,TEL.CHOP.PVRATIO,TEL.CHOP.THROW,TEL.GS1.ALPHA,TEL.GS1.DELTA,TEL.GS1.MAG,TEL.TARG.ADDVELALPHA,TEL.TARG.ADDVELDELTA,TEL.TARG.ALPHA,TEL.TARG.DELTA,TEL.TARG.EQUINOX,TEL.TARG.PMA,TEL.TARG.PMD,Temperature
3055,0.0,0.0,2000.0,2000.0,0.0,0.0,2.3,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.63349799328e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,370.0,52.0,-0.3,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,165009.81,-341735.6,2000.0,-0.615,-0.256,287.97
3057,0.0,0.0,2000.0,2000.0,0.0,0.0,1.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.0191223674e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,10000.0,2500.0,-4.1,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,162924.45,-262555.2,2000.0,-0.0121,-0.0233,287.97
3060,0.0,0.0,2000.0,2000.0,0.0,0.0,2.3,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.81470115948e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,370.0,52.0,-0.3,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,165009.81,-341735.6,2000.0,-0.615,-0.256,287.97
3062,0.0,0.0,2000.0,2000.0,0.0,0.0,1.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,4.29188830979e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,10000.0,2500.0,-4.1,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,162924.45,-262555.2,2000.0,-0.0121,-0.0233,287.98
3064,0.0,0.0,2000.0,2000.0,0.0,0.0,7.9,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,4.25546279122e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,92.0,35.0,1.7,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,183323.02,-140627.3,2000.0,-2.3e-05,-0.00119,287.975
3066,0.0,0.0,2000.0,2000.0,0.0,0.0,4.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.27645324963e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,266.0,39.0,0.21,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,205149.291,-265508.891,2000.0,-0.009261,-0.001598,287.975
3068,0.0,0.0,2000.0,2000.0,0.0,0.0,2.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,7.33285352135e-07,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,6248.0,942.0,-3.2,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,224240.05,-465304.4,2000.0,0.135,-0.00438,287.975
3070,0.0,0.0,2000.0,2000.0,0.0,0.0,4.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.65650033764e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,266.0,39.0,0.21,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,205149.291,-265508.891,2000.0,-0.009261,-0.001598,287.975
3072,0.0,0.0,2000.0,2000.0,0.0,0.0,2.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.44623033359e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,6248.0,942.0,-3.2,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,224240.05,-465304.4,2000.0,0.135,-0.00438,287.975
3083,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3000.0,300.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,100000.0,-450000.0,2000.0,250.0,0.0,
3086,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3000.0,300.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,100000.0,-450000.0,2000.0,250.0,0.0,
3087,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3000.0,300.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,100000.0,-450000.0,2000.0,250.0,0.0,
3088,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3000.0,300.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,100000.0,-450000.0,2000.0,250.0,0.0,
3094,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3000.0,300.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,100000.0,-450000.0,2000.0,250.0,0.0,
3095,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3000.0,300.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,100000.0,-450000.0,2000.0,250.0,0.0,
3101,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3000.0,300.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,100000.0,-450000.0,2000.0,250.0,0.0,
3102,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3000.0,300.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,100000.0,-450000.0,2000.0,250.0,0.0,
3104,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3000.0,300.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,100000.0,-450000.0,2000.0,250.0,0.0,
3107,0.0,0.0,2000.0,2000.0,0.0,0.0,6.67,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,30.3,3.3,2.9,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,193303.15,-302146.0,2000.0,0.00626,-0.0274,
3120,0.0,0.0,2000.0,2000.0,0.0,0.0,3.58,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,5.11070907822e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,217.05,32.01,0.3,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,122121.61,-602404.1,2000.0,-0.000171,9.2e-05,287.64
3122,135136.194,-613856.258,2000.0,2000.0,-0.003516,0.001302,12.8,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,4.315379639772788e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,51.04,73.64,4.86,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,135137.856,-613907.52,2000.0,0.0,0.0,287.935
3124,0.0,0.0,2000.0,2000.0,0.0,0.0,0.6,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,4.096425388644098e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,13.69,8.82,1.28,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,140349.4,-602222.9,2000.0,-3.3e-05,-2.3e-05,287.925
3126,0.0,0.0,2000.0,2000.0,0.0,0.0,4.97,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.960888860458398e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,55.96,8.43,1.99,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,114956.61,-701332.9,2000.0,-8e-06,-1e-06,287.665
3127,0.0,0.0,2000.0,2000.0,0.0,0.0,4.97,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.962653939942149e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,55.96,8.43,1.99,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,114956.61,-701332.9,2000.0,-8e-06,-1e-06,287.665
3129,0.0,0.0,2000.0,2000.0,0.0,0.0,7.79,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,5.61150069806148e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3.87,8.31,5.6,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,113305.574,-541928.547,2000.0,-0.036928,-0.006082,287.94
3131,0.0,0.0,2000.0,2000.0,0.0,0.0,3.58,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,5.662061693333661e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,217.05,32.01,0.3,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,122121.61,-602404.1,2000.0,-0.000171,9.2e-05,287.94
3133,0.0,0.0,2000.0,2000.0,0.0,0.0,4.59,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,5.5532672748042725e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,63.2,11.1,1.68,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,162038.18,-241009.6,2000.0,-4e-06,-1.4e-05,287.94
3134,0.0,0.0,2000.0,2000.0,0.0,0.0,2.27,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5907796091118703e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,371.8,48.3,-0.39,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,165009.813,-341735.634,2000.0,-0.000612,-0.000256,287.94
3135,0.0,0.0,2000.0,2000.0,0.0,0.0,5.54,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.39880630352152e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,54.33,8.32,1.72,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,174251.1,-365644.0,2000.0,8e-06,-2.2e-05,287.94
3136,0.0,0.0,2000.0,2000.0,0.0,0.0,6.29,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.2803214010949755e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,28.46,5.94,2.12,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,150613.933,-361552.556,2000.0,-2.4e-05,-6e-06,287.94
3137,0.0,0.0,2000.0,2000.0,0.0,0.0,6.29,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.9266232906032446e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,28.46,5.94,2.12,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,150613.933,-361552.556,2000.0,-2.4e-05,-6e-06,287.94
3139,0.0,0.0,2000.0,2000.0,0.0,0.0,8.71,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.4800642104304543e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,2.97,0.99,5.84,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,151548.445,-370916.038,2000.0,-0.019114,-0.02314,287.94
3141,0.0,0.0,2000.0,2000.0,0.0,0.0,3.56,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.1664079053337538e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,178.21,41.8,-0.15,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,152148.37,-361540.955,2000.0,-9.2e-05,-8.6e-05,287.94
3143,0.0,0.0,2000.0,2000.0,0.0,0.0,4.59,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.0573075000196544e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,63.2,11.1,1.68,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,162038.18,-241009.6,2000.0,-4e-06,-1.4e-05,287.94
3145,0.0,0.0,2000.0,2000.0,0.0,0.0,8.82,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.7888625552905714e-07,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3.04,7.2,6.08,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,155640.022,-220140.016,2000.0,-0.013046,-0.02216,287.94
3147,0.0,0.0,2000.0,2000.0,0.0,0.0,2.27,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.677138455391805e-07,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,371.8,48.3,-0.39,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,165009.813,-341735.634,2000.0,-0.000612,-0.000256,287.945
3148,0.0,0.0,2000.0,2000.0,0.0,0.0,2.27,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.0997068606079127e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,371.8,48.3,-0.39,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,165009.813,-341735.634,2000.0,-0.000612,-0.000256,287.94
3149,0.0,0.0,2000.0,2000.0,0.0,0.0,8.82,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,0.0,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3.04,7.2,6.08,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,155640.022,-220140.016,2000.0,-0.013046,-0.02216,287.94
3151,0.0,0.0,2000.0,2000.0,0.0,0.0,3.34,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,0.0,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,110.0,16.0,1.12,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,175901.59,-94625.0,2000.0,-0.00948,-0.117,287.71
3153,0.0,0.0,2000.0,2000.0,0.0,0.0,3.34,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,8.03509358099978e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,110.0,16.0,1.12,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,175901.59,-94625.0,2000.0,-0.00948,-0.117,287.94
3155,0.0,0.0,2000.0,2000.0,0.0,0.0,6.52,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.3005832730049097e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,1000.0,1500.0,-0.17,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,180804.04,-221326.6,2000.0,0.00245,0.000771,287.94
3157,0.0,0.0,2000.0,2000.0,0.0,0.0,4.5,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.68410697679414e-07,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,100.0,15.0,1.3,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,195656.83,-271011.6,2000.0,0.0105,-0.0155,287.945
3159,0.0,0.0,2000.0,2000.0,0.0,0.0,6.52,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5013363462699647e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,1000.0,1500.0,-0.17,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,180804.04,-221326.6,2000.0,0.00245,0.000771,287.94
3161,0.0,0.0,2000.0,2000.0,0.0,0.0,6.52,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.045616162917512e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,1000.0,1500.0,-0.17,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,180804.04,-221326.6,2000.0,0.00245,0.000771,287.94
3164,0.0,0.0,2000.0,2000.0,0.0,0.0,3.34,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.810639675961313e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,110.0,16.0,1.12,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,175901.59,-94625.0,2000.0,-0.00948,-0.117,287.94
3166,0.0,0.0,2000.0,2000.0,0.0,0.0,6.52,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.534186761671898e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,1000.0,1500.0,-0.17,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,180804.04,-221326.6,2000.0,0.00245,0.000771,287.94
3168,0.0,0.0,2000.0,2000.0,0.0,0.0,6.52,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.3505646244891895e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,1000.0,1500.0,-0.17,1.0,0.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,180804.04,-221326.6,2000.0,0.00245,0.000771,287.94
